name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2024-02-01T00:00:00,8.8,4.9,7.8,93.55,0.025,100,rain,0,0,57.6,32.3,238,1023.2,90.3,7.9,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T01:00:00,9,5.3,8.1,93.91,3.181,100,rain,0,0,61.2,29.4,249,1024,100,5,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T02:00:00,9,5.5,8.1,93.99,0.012,100,rain,0,0,43.2,27.3,258,1024,90.3,9.7,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T03:00:00,9,5.7,8,93.75,0,0,,0,0,36,24.4,288,1025,100,10.1,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T04:00:00,7.1,4,4.4,82.6,0,0,,0,0,28.8,18.1,320,1025.1,99.4,10.3,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T05:00:00,5.3,2.8,2.5,81.75,0,0,,0,0,18,11.4,312,1026.1,0.9,10.3,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T06:00:00,4.4,1.4,2.3,86.31,0,0,,0,0,18,13,285,1027.1,30,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T07:00:00,4.3,1.5,2.2,86.34,0.803,100,rain,0,0,18,11.6,283,1028.1,29.1,10.4,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T08:00:00,4.3,1.2,2.3,86.67,0,0,,0,0,18,13.6,281,1029,30,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T09:00:00,5.1,2.5,3.1,87.07,0,0,,0,0,14.4,11.6,272,1030,0.3,10.2,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T10:00:00,7,4.2,4.1,81.7,0,0,,0,0,21.6,15.2,281,1031,1.8,10.2,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T11:00:00,7.9,5.3,5,81.54,0,0,,0,0,32.4,15.9,289,1031.1,30.3,10.2,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T12:00:00,8.8,6.2,4.2,72.48,0,0,,0,0,32.4,17.4,300,1032,31.5,10.3,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T13:00:00,8.1,5.3,4.1,76.2,0,0,,0,0,32.4,17.1,300,1032,50.9,10.4,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T14:00:00,8.9,6.7,4.2,72.31,0,0,,0,0,28.8,13.6,290,1032,88.2,10.4,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T15:00:00,8.1,5.6,4.2,76.3,0,0,,0,0,28.8,15.3,280,1032,88.2,10.4,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T16:00:00,8,5.4,4.2,76.92,0,0,,0,0,28.8,15.4,287,1032.1,51.5,10.4,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T17:00:00,6.9,4.7,4.1,82.1,0,0,,0,0,18,11.7,270,1032.1,3,10.3,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T18:00:00,6,3.4,3.2,82.46,0,0,,0,0,18,12.1,260,1032.2,0.9,10.2,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T19:00:00,4.4,2.1,3.2,92.33,0,0,,0,0,32.4,9.3,251,1033,1.5,10.1,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T20:00:00,4.2,1.6,3.2,92.74,0,0,,0,0,18,10.7,234,1033,2.4,10.1,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T21:00:00,5.1,2.1,4,92.7,0,0,,0,0,21.6,13.2,240,1032.2,32.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T22:00:00,5.2,2.8,4.1,92.75,0,0,,0,0,21.6,10.3,228,1032.1,3,10.1,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-01T23:00:00,6,3.2,4.1,87.36,0,0,,0,0,21.6,13.8,214,1032,3,10.1,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
