name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2024-02-24T00:00:00,5.1,1.4,3.1,87.16,0,0,,0,0,28.8,18.2,172,992.1,32.1,12,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T01:00:00,5,1.6,3.1,87.27,0.477,100,rain,0,0,36,16.4,173,992.9,90,11.9,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T02:00:00,4.2,0.4,3,92.28,0,0,,0,0,21.6,17.6,181,993,30.3,12,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T03:00:00,5,1.8,3,87.37,0,0,,0,0,21.6,14.2,173,993.1,90.3,11.8,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T04:00:00,4.2,0.6,3,92.23,0,0,,0,0,28.8,15.6,181,993.1,51.5,11.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T05:00:00,4,0.7,3,92.6,0,0,,0,0,18,14.1,189,993.1,3,11.3,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T06:00:00,4.1,1.1,3,92.88,0,0,,0,0,18,12.1,188,994,100,11,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T07:00:00,4.9,1.5,3,87.54,0.25,100,rain,0,0,14.4,16,189,994.1,100,10.4,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T08:00:00,5,1.6,3.1,87.38,0,0,,0,0,21.6,16,189,995,90.3,10.5,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T09:00:00,5,1.1,3.1,87.25,0,0,,0,0,21.6,20.2,189,996,90.5,10.5,0,0,0,,Overcast,cloudy,"06260099999,C7674,06240099999,06344099999"
Delft,2024-02-24T10:00:00,5.1,1,3.1,86.55,0,0,,0,0,21.6,21.7,190,996.1,100,10.5,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T11:00:00,5.2,1.1,3,85.67,0,0,,0,0,32.4,22.1,199,997,100,11.6,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T12:00:00,6,1.5,3,81.44,0,0,,0,0,32.4,28.5,201,997.1,100,12.4,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T13:00:00,5.1,0.8,3.1,86.73,0.159,100,rain,0,0,36,23.7,200,998,100,8.4,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T14:00:00,6.1,2.5,3.9,85.48,0,0,,0,0,39.6,20.5,201,998.1,100,10.8,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T15:00:00,6.9,3.4,3.1,76.66,0,0,,0,0,32.4,21.1,202,998.1,100,11.9,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T16:00:00,7.1,3.3,3.1,75.81,0,0,,0,0,25.2,24.1,190,999,99.7,12,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T17:00:00,7,3.5,3.1,76.21,0,0,,0,0,28.8,20.5,182,999,90.3,12.1,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T18:00:00,6.2,2.9,2.2,76.06,0,0,,0,0,25.2,17.2,171,999.1,3,12.4,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T19:00:00,6.1,2.1,3,80.81,0,0,,0,0,39.6,23.5,171,999.9,90.3,11.9,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T20:00:00,4.2,0.2,3.1,92.1,0,0,,0,0,21.6,19.8,195,1000,100,6.5,0,0,0,,Overcast,cloudy,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T21:00:00,4.2,3.3,3.1,92.57,0.025,100,rain,0,0,14.4,4.8,173,1000,100,10.9,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T22:00:00,4.2,2.3,3.9,98.14,0.049,100,rain,0,0,10.8,7.5,114,999.1,100,11,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-02-24T23:00:00,5.8,2.3,4,88.21,0.049,100,rain,0,0,7.2,18.5,154,999.1,100,11.2,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
