name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2024-05-04T00:00:00,8.4,6.8,7.2,92.61,0,0,,0,0,11.2,9.3,159,1012.9,1.7,10.9,0,0,0,,Clear,clear-night,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T01:00:00,8.3,6.8,7.1,91.77,0,0,,0,0,7.6,9.3,169,1012.9,1.7,11.1,0,0,0,,Clear,clear-night,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T02:00:00,9,7.3,7,87.17,0,0,,0,0,15.4,11,159,1012.9,31.2,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T03:00:00,9,7.6,7,87.12,0,0,,0,0,7.6,9.2,177,1012.9,1.6,10.8,0,0,0,,Clear,clear-night,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T04:00:00,8.3,7.6,6.9,91.3,0,0,,0,0,7.6,5.5,177,1013.7,99.7,10.4,0,0,0,,Overcast,cloudy,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T05:00:00,7.3,6.6,6.9,96.77,0,0,,0,0,7.2,5.3,150,1012.9,1,9.5,0,0,0,,Clear,clear-night,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T06:00:00,6.6,5.7,6,96.44,0,0,,0,0,7.6,5.5,150,1012.9,1,9.8,0,0,0,,Clear,clear-night,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T07:00:00,8.1,8.1,7.7,97.25,0,0,,0,0,7.6,4.1,153,1013.7,1.6,9.9,39,0.1,0,,Clear,clear-day,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T08:00:00,11.8,11.8,8,77.52,0.741,100,rain,0,0,10.8,7.5,150,1013.7,1.7,10.6,246,0.9,2,,Rain,rain,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T09:00:00,13,13,8.9,76.09,0,0,,0,0,11.2,9.2,178,1013.7,1.7,11,196,0.7,2,,Clear,clear-day,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T10:00:00,14,14,10,77.17,0,0,,0,0,21.2,9.4,160,1014,1.7,10.4,510,1.8,5,,Clear,clear-day,"06260099999,F8218,06240099999,06344099999"
Delft,2024-05-04T11:00:00,14.9,14.9,10,72.64,0,0,,0,0,21.6,14.6,159,1013.7,2.6,11.1,490,1.8,5,,Clear,clear-day,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-05-04T12:00:00,15,15,10,72.16,0,0,,0,0,22.3,14.7,159,1013.7,31.2,11.5,515,1.9,5,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
