name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-11-06T00:00:00,10.1,10.1,8.2,87.8,0.01,100,rain,0,0,31.7,26.6,213,991.1,31.8,10.3,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T01:00:00,10.1,10.1,8.2,88.38,0.787,100,rain,0,0,25.2,19.6,227,992,88.8,11.2,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T02:00:00,10.1,10.1,8.2,88.24,0.001,100,rain,0,0,31.7,25,220,992.2,89,11.5,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T03:00:00,10,10,8.2,88.35,0.007,100,rain,0,0,29.5,23,213,993.1,90.2,11.2,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T04:00:00,9.9,6.7,8.1,88.58,0.004,100,rain,0,0,32.4,27.6,217,994,3,11.5,0,0,0,,Rain,rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T05:00:00,9.9,6.5,8.1,88.37,0,0,,0,0,31.7,29.9,210,994.1,31.6,11.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T06:00:00,9.9,6.3,7.2,83.26,0,0,,0,0,31.7,31.8,210,995,31.8,12,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T07:00:00,9.9,6.2,7.2,83.16,0.823,100,rain,0,0,32.4,34,210,995.1,29.5,11.9,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T08:00:00,9.8,6.3,7.1,83.21,0,0,,0,0,31.7,30.7,209,996,29.7,11.7,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T09:00:00,10,6.4,7,81.83,0,0,,0,0,46.8,33.2,210,996,50,10.4,56,0.2,1,,Partially cloudy,partly-cloudy-day,"06260099999,06340099999,EHRD,C7674,06323099999,06240099999,06344099999"
Delft,2023-11-06T10:00:00,10,10,7.1,82,0,0,,0,0,46.8,36.2,200,997,31.6,11.2,153,0.6,2,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T11:00:00,10.9,10.9,7.2,77.76,0,0,,0,0,46.4,36.8,218,997.2,90.2,11.4,134,0.5,1,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-06T12:00:00,10.2,10.2,7.1,81.17,0,0,,0,0,50,29.9,211,998.1,89,11.3,165,0.6,2,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
