name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-10-29T00:00:00,12.1,12.1,11.1,94.16,0.028,100,rain,0,0,31.7,27,141,990,90.2,10.1,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T01:00:00,12.9,12.9,12,94.21,0.013,100,rain,0,0,29.5,25.3,158,988.1,90.2,10.1,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T02:00:00,14,14,12.1,88.22,4.055,100,rain,0,0,36,30.7,170,988,90.2,11.1,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T02:00:00,14.8,14.8,11.2,78.97,0,0,,0,0,31.7,33.4,180,987.1,33,12,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T03:00:00,14.1,14.1,10.8,80.21,0,0,,0,0,31.7,35.2,197,987,50.3,11.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T04:00:00,12.3,12.3,10.1,85.99,0,0,,0,0,38.9,29.9,191,987,31.2,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T05:00:00,13.7,13.7,10.1,78.69,0.003,100,rain,0,0,49.4,31.9,192,987.1,33,11.8,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T06:00:00,12.9,12.9,9.3,78.77,0,0,,0,0,58.5,41.5,210,987.2,88.8,11.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T07:00:00,12.9,12.9,9.2,78.35,1.629,100,rain,0,0,50.4,35.7,209,988.1,33,12,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T08:00:00,12.1,12.1,9.2,82.59,0,0,,0,0,46.4,33.2,201,989.1,30.3,12,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T09:00:00,12.1,12.1,9.1,82.01,0,0,,0,0,58.7,31.7,200,990,31.4,10.5,42,0.2,0,,Partially cloudy,partly-cloudy-day,"06260099999,C7674,06240099999,06344099999"
Delft,2023-10-29T10:00:00,12.9,12.9,9.1,77.38,0,0,,0,0,57.7,39.1,209,991.2,31.8,11.5,109,0.4,1,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T11:00:00,13,13,9,76.71,0,0,,0,0,38.9,34.1,201,992,31.8,11.5,278,1,3,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T12:00:00,13.1,13.1,9.1,76.46,0,0,,0,0,35.3,31.4,199,992.1,2.6,11.3,74,0.3,1,,Clear,clear-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T13:00:00,13.2,13.2,9.1,75.97,0,0,,0,0,49.6,24.8,191,991.2,2.6,11.4,79,0.3,1,,Clear,clear-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T14:00:00,14,14,9.2,72.49,0,0,,0,0,29.5,29.3,190,991,1.7,11.3,0,0,0,,Clear,clear-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T15:00:00,13,13,10.1,82.45,0,0,,0,0,29.5,24.3,181,990.2,50.3,10.7,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T16:00:00,13,13,10.1,82.82,0.006,100,rain,0,0,42.3,26.5,182,990.1,97.9,11.5,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T17:00:00,13,13,10.1,82.51,0,0,,0,0,29.5,23.6,190,990.1,1.7,12,0,0,0,,Clear,clear-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T18:00:00,12.7,12.7,9.9,83.19,0.028,100,rain,0,0,18.4,30.6,229,991.1,90.2,9.5,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T19:00:00,12,12,9.2,83,4.133,100,rain,0,0,32.4,32.7,228,992.1,31.2,12,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T20:00:00,12,12,8.4,78.59,0.001,100,rain,0,0,42.5,36.6,220,993.1,30.2,11.9,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T21:00:00,12,12,9.1,82.55,0,0,,0,0,46.4,32.1,219,994.1,0.9,11.8,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T22:00:00,12,12,8.1,77.44,0,0,,0,0,32.4,32.8,210,995.1,1.7,12,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-29T23:00:00,11.9,11.9,8.1,77.35,0,0,,0,0,31.7,26.6,209,996,1,12,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
