name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-10-14T00:00:00,14.2,14.2,13.2,93.12,0.098,100,rain,0,0,38.9,23.5,319,999.9,89,5.2,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T01:00:00,14.1,14.1,13.1,93.79,0.042,100,rain,0,0,14.8,14.6,263,1000.2,89,7.1,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T02:00:00,13.2,13.2,11.8,91.24,7.981,100,rain,0,0,18,23.4,311,1001.2,99.7,10.3,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T03:00:00,13.1,13.1,9,75.94,0,0,,0,0,25.9,19.3,301,1003.1,97.9,10.7,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T04:00:00,12.3,12.3,7.3,71.7,0,0,,0,0,18.4,20.2,291,1004.1,30.3,11.3,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T05:00:00,12.2,12.2,7.1,70.9,0,0,,0,0,21.6,22.1,282,1006,0.9,11.4,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T06:00:00,12.2,12.2,7,70.83,0,0,,0,0,20.9,20,290,1007,87.2,11.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T07:00:00,12.1,12.1,6.3,67.75,0,0,,0,0,22.3,21.5,287,1008.1,1.1,11.3,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T08:00:00,12,12,7,71.51,2.281,100,rain,0,0,18,20.9,272,1009.1,86.7,10.9,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T09:00:00,12.1,12.1,7,71.17,0,0,,0,0,14.8,19.6,272,1010.1,0.9,10.9,113,0.4,1,,Clear,clear-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T10:00:00,13,13,6.1,62.71,0,0,,0,0,39.6,22.2,270,1011,30.8,10.2,232,0.8,2,,Partially cloudy,partly-cloudy-day,"06260099999,C7674,06240099999,06344099999"
Delft,2023-10-14T11:00:00,13.9,13.9,6.9,62.88,0,0,,0,0,25.2,26.2,272,1012.1,29.7,10.9,339,1.2,3,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T12:00:00,14,14,5.4,56.21,0.014,100,rain,0,0,25.9,23.1,281,1013,31.6,10.5,364,1.3,4,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-10-14T13:00:00,13.9,13.9,6.1,59.15,0.014,100,rain,0,0,22.3,29.8,281,1013.2,30.6,10.9,127,0.5,1,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
