name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2024-01-01T00:00:00,8,3.4,6,87.06,0,0,,0,0,59.8,38.9,209,994.3,90.2,10.6,0,0,0,,Overcast,cloudy,"06356099999,06260099999,F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T01:00:00,7.6,2.8,5.1,84.25,2.422,100,rain,0,0,61,40.5,200,995.4,100,7.4,0,0,0,,"Rain, Overcast",rain,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T02:00:00,7.1,2.4,5.2,87.73,0.025,100,rain,0,0,54,36.7,202,995,90.3,10.1,0,0,0,,"Rain, Overcast",rain,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T03:00:00,7.1,2.4,6,92.86,0.025,100,rain,0,0,50.4,35.4,210,996,90.3,9.9,0,0,0,,"Rain, Overcast",rain,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T04:00:00,8.2,3.9,6,86.42,0.02,100,rain,0,0,54,34.5,213,996,90.3,10.2,0,0,0,,"Rain, Overcast",rain,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T05:00:00,8.2,3.7,6,86.4,0.05,100,rain,0,0,54,37.5,214,996.1,90.3,10.2,0,0,0,,"Rain, Overcast",rain,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T06:00:00,8.2,4.5,6,85.55,0,0,,0,0,43.2,27.8,215,997,100,10,0,0,0,,Overcast,cloudy,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T07:00:00,8.2,4.5,5.9,85.21,5.968,100,rain,0,0,54,27.3,233,997.1,90.3,10.3,0,0,0,,"Rain, Overcast",rain,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T08:00:00,8.2,5,5.9,85.29,0,0,,0,0,43.2,21,234,999,90.3,10.3,0,0,0,,Overcast,cloudy,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T09:00:00,9.1,5.9,5.1,76.05,0.006,100,rain,0,0,50.4,22.6,240,1000,90.3,10.6,0,0,0,,"Rain, Overcast",rain,"F8218,06240099999,06344099999"
Delft,2024-01-01T10:00:00,9,5.7,5,76.22,0,0,,0,0,50.4,25.2,251,1001,100,11.2,35,0.1,0,,Overcast,cloudy,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T11:00:00,9,5.4,5,76.08,0,0,,0,0,43.2,29.3,251,1001.2,90.3,10.7,47,0.2,0,,Overcast,cloudy,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T12:00:00,9.9,6.3,5,71.78,0,0,,0,0,50.4,31.3,250,1002.1,51.5,11.3,102,0.4,1,,Partially cloudy,partly-cloudy-day,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T13:00:00,9,5.2,5,75.91,1.615,100,rain,0,0,43.2,31.3,251,1003,90,10.8,127,0.5,1,,"Rain, Partially cloudy",rain,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T14:00:00,9,5.7,4.9,75.65,0,0,,0,0,46.8,24.3,243,1003.1,49.4,11,171,0.6,2,,Partially cloudy,partly-cloudy-day,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T15:00:00,9,5.3,4.9,75.25,0,0,,0,0,46.8,29.7,250,1004,89.7,10.7,26,0.1,0,,Partially cloudy,partly-cloudy-day,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T16:00:00,8.9,5.9,4.1,71.44,0,0,,0,0,39.6,22.1,250,1004.1,30.6,10.7,11,0,0,,Partially cloudy,partly-cloudy-day,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T17:00:00,8.1,5.2,4,75.23,0,0,,0,0,36,18.5,241,1004.1,0.9,10.6,0,0,0,,Clear,clear-night,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T18:00:00,7.2,4.1,4,80.09,0,0,,0,0,21.6,17.9,214,1004.1,1.5,10.4,0,0,0,,Clear,clear-night,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T19:00:00,7.1,3.4,5.1,86.94,0,0,,0,0,54,23,210,1004.1,32.1,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T20:00:00,7.1,3.5,4.1,81.5,0,0,,0,0,25.2,21.7,200,1004,3,10.9,0,0,0,,Clear,clear-night,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T21:00:00,7.1,3.4,4.1,81.15,0,0,,0,0,28.8,23,190,1003.9,3,11.8,0,0,0,,Clear,clear-night,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T22:00:00,7.1,3.5,5,86.53,0,0,,0,0,32.4,21.7,188,1002.9,90.3,12.1,0,0,0,,Overcast,cloudy,"F8218,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-01T23:00:00,7,3.4,6,92.96,0,0,,0,0,28.8,22.7,170,1001,90.3,10.8,0,0,0,,Overcast,cloudy,"F8218,06348099999,06240099999,06330099999,06344099999"
