name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2024-01-24T00:00:00,12.7,12.7,10,83.59,0,0,,0,0,90,56.6,221,1011.2,100,11.9,0,0,0,,Overcast,wind,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T01:00:00,12.8,12.8,10.8,87.74,0.795,100,rain,0,0,97.2,54.3,229,1011.2,100,11.3,0,0,0,,"Rain, Overcast",rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T02:00:00,12.7,12.7,10.1,83.86,0,0,,0,0,90,58.6,237,1012,100,9.7,0,0,0,,Overcast,wind,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T03:00:00,11.9,11.9,10,88.54,0,0,,0,0,93.6,52.2,238,1012,100,11.8,0,0,0,,Overcast,wind,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T04:00:00,11,11,9.1,88.36,0,0,,0,0,72,50.6,239,1012.1,90.3,11.2,0,0,0,,Overcast,wind,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T05:00:00,10.9,10.9,8.1,82.97,0,0,,0,0,75.6,45.8,239,1013,88.2,10.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T06:00:00,10.9,10.9,7.1,77.37,0,0,,0,0,72,43.5,240,1013.1,88.8,10.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T07:00:00,10.1,10.1,6.1,76.06,0.917,100,rain,0,0,61.2,44.2,249,1014.9,0,10.1,0,0,0,,Rain,rain,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T08:00:00,10,10,4.3,67.28,0,0,,0,0,64.8,42.7,249,1015.9,0,10,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T09:00:00,10,10,5,71.1,0,0,,0,0,68.4,44.6,250,1016.9,2.9,9,0,0,0,,Clear,clear-day,"06260099999,C7674,06240099999,06344099999"
Delft,2024-01-24T10:00:00,10,10,5,71.12,0,0,,0,0,72,39.4,249,1018,2.7,9.1,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T11:00:00,10.1,10.1,5.1,71.35,0,0,,0,0,68.4,42.6,249,1019.9,87.3,10.1,0,0,0,,Partially cloudy,partly-cloudy-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T12:00:00,10.1,10.1,5.1,71.16,0,0,,0,0,68.4,42.9,250,1020.1,1.5,10.1,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T13:00:00,10.1,10.1,5.1,71.42,0,0,,0,0,64.8,39,251,1021.9,2.4,10.1,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T14:00:00,10,6.2,5.1,71.6,0,0,,0,0,57.6,35.3,250,1022.1,3,10.2,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T15:00:00,10,6.3,5.1,71.69,0,0,,0,0,46.8,33,258,1023,3,10.1,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T16:00:00,9.9,6.6,5.1,71.77,0,0,,0,0,46.8,28.7,258,1024,3,10.1,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T17:00:00,9.9,6.7,5,71.68,0,0,,0,0,50.4,27.4,251,1025,3,10.1,0,0,0,,Clear,clear-day,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T18:00:00,9.1,5.8,5,75.5,0,0,,0,0,36,25.2,251,1025.9,3,10.2,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T19:00:00,9.1,6,5,75.75,0,0,,0,0,39.6,22.3,250,1026,3,10.1,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T20:00:00,9,6,5.1,76.25,0,0,,0,0,32.4,22,251,1026,3,10.1,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T21:00:00,9,6,5.1,76.31,0,0,,0,0,36,21.5,250,1026.1,3,10.2,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T22:00:00,9,6.3,5.1,76.68,0,0,,0,0,32.4,18.3,258,1027,3,10.1,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2024-01-24T23:00:00,8.9,5.6,5.1,76.96,0,0,,0,0,39.6,24.1,269,1027.1,3,10.3,0,0,0,,Clear,clear-night,"06356099999,C7674,06348099999,06240099999,06330099999,06344099999"
