name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-12-23T00:00:00,8.3,5.1,7,91.5,0,0,,0,0,58.7,21.1,304,1009.1,99.7,11,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T01:00:00,9.8,6.3,7.1,83.06,3.97,100,rain,0,0,21.6,30.3,279,1009.2,90.2,10.1,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T02:00:00,9.8,6.3,7.1,83.37,0,0,,0,0,52.9,30.1,269,1009.1,90.2,10.6,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T03:00:00,9.9,6,7.2,83.62,0,0,,0,0,62.3,35.8,260,1008.9,99.7,9.8,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T04:00:00,10,10,7.2,82.5,0.028,100,rain,0,0,43.2,35.8,260,1008.1,99.7,10.6,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T05:00:00,10,10,7.1,81.69,0,0,,0,0,70.6,39.2,260,1008,99.7,11.1,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T06:00:00,10,10,7.1,81.8,0,0,,0,0,70.9,37.6,260,1007.1,99.7,11.1,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T07:00:00,10,10,7.1,81.93,0.531,100,rain,0,0,57.6,41.4,260,1007,90.2,10.6,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T08:00:00,10.1,10.1,7.1,81.71,0,0,,0,0,72.7,43.5,261,1007,90.2,10.9,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T09:00:00,10.1,10.1,7.1,81.79,0,0,,0,0,73.4,39.2,260,1006.9,88.8,10,0,0,0,,Partially cloudy,partly-cloudy-day,"C7674,06240099999,06344099999"
Delft,2023-12-23T10:00:00,10.1,10.1,7.1,81.99,0,0,,0,0,57.6,39.8,253,1007.1,98.5,11.3,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-23T11:00:00,10.9,10.9,7.1,77.14,0,0,,0,0,68.8,39.1,261,1008,99.7,11.1,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
