name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-11-21T00:00:00,6.6,5.8,5.7,93.83,0,0,,0,0,8.4,5.2,191,1010.1,97.2,2.1,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T01:00:00,6.6,6.6,6.5,99.04,0,0,,0,0,10.8,4.2,212,1010.1,87.5,1.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T02:00:00,7.3,7.3,7.1,98.69,0,0,,0,0,7.2,3.2,208,1010.2,98.9,7.7,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T03:00:00,8.2,8.2,8.1,99.53,0,0,,0,0,6,3.5,231,1011.1,99.7,7.8,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T04:00:00,8.3,8.3,8.2,99.51,0,0,,0,0,7.2,3.7,233,1011.1,99.7,4.2,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T05:00:00,9.1,9.1,8.2,94.29,0,0,,0,0,7.3,2.7,252,1012.1,90.2,2.2,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T06:00:00,9.2,8.6,9.1,99.38,0,0,,0,0,8.5,5.6,313,1012.2,90.2,3.1,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T07:00:00,8.4,7.4,8.3,99.69,0.627,100,rain,0,0,10.8,6.7,309,1013.2,99.7,0.5,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T08:00:00,9.3,7.8,8.4,94.08,0,0,,0,0,10.9,9.6,333,1014.1,51.9,9.7,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T09:00:00,10,10,9.1,93.8,0.002,100,rain,0,0,23.4,9.6,359,1015,99.7,9.8,0,0,0,,"Rain, Overcast",rain,"06260099999,C7674,06240099999,06344099999"
Delft,2023-11-21T10:00:00,11,11,9.1,88.4,0.001,100,rain,0,0,19.3,13.3,2,1015.3,99.7,9.8,32,0.1,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T11:00:00,11,11,9.1,88.17,0,0,,0,0,24.3,20.5,11,1016.3,99.7,10,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T12:00:00,11,11,9.1,87.81,0,0,,0,0,24.3,21.6,12,1018,99.7,9.9,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T13:00:00,10.3,10.3,9,92.06,0.006,100,rain,0,0,24,19.1,28,1018.1,90.2,10,88,0.3,1,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T14:00:00,11.1,11.1,8.2,82.41,0,0,,0,0,23,18.1,31,1018.2,99.7,10.2,33,0.1,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T15:00:00,11,11,8.1,82.11,0,0,,0,0,25.9,19.3,23,1019.1,99.7,9.8,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T16:00:00,10,7.2,8,87.36,0,0,,0,0,32.4,22.4,31,1020.1,99.7,9.9,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T17:00:00,9.1,6,7.1,87.15,0,0,,0,0,36.8,22.4,40,1021.2,97.9,10.5,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T18:00:00,9,6.4,6,81.83,0,0,,0,0,37.6,17.1,32,1022.3,30.8,11,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T19:00:00,8,5,5.9,86.83,0,0,,0,0,14.4,18.2,33,1024.1,1.1,10.8,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T20:00:00,6.9,4.5,5,87.47,0,0,,0,0,11.2,12.8,38,1025.1,0.9,10.3,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T21:00:00,6,4.4,5,92.74,0,0,,0,0,11.2,8,24,1025.2,2.4,10.1,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T22:00:00,5.2,3.5,4.1,92.91,0,0,,0,0,10.8,7.3,16,1026.2,4,10,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-11-21T23:00:00,5.1,3,4.1,93.24,0,0,,0,0,7.6,8.9,7,1027.1,4.2,9.8,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
