name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-12-07T00:00:00,1.4,1.4,1.2,98.76,0,0,,0,0,14.8,2.9,216,1019.1,0.9,9.9,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T01:00:00,-0.3,-0.3,-0.4,99.19,0.706,100,"rain,snow",0,0,10.8,4.7,161,1019.1,1.1,3.1,0,0,0,,"Snow, Rain",snow,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T02:00:00,-0.4,-2.5,-0.5,99.33,0,0,,0,0,3.6,6,140,1019,0.9,3.2,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T03:00:00,-0.5,-2.2,-0.7,98.99,0,0,,0,0,3.6,5.1,175,1019,1.4,1,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T04:00:00,1.1,-1.7,1,99.27,0,0,,0,0,9.9,8.8,181,1019.1,88.4,6.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T05:00:00,1,-2.4,0.1,93.78,0,0,,0,0,11.2,10.9,170,1019.1,31.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T06:00:00,0.1,-4.1,0,99.67,0,0,,0,0,15.4,13.9,178,1019,36.4,1.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T07:00:00,0.1,-4.3,0.1,99.74,0.05,100,"rain,snow",0,0,18,15.4,160,1019,98.5,1,0,0,0,,"Snow, Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T08:00:00,0.1,-4.4,0.1,99.93,0,0,,0,0,14.8,15.9,150,1019,100,0.9,0,0,0,,Overcast,fog,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T09:00:00,1,-4,1,99.98,0,0,,0,0,24.1,20.2,150,1018.1,100,1.9,0,0,0,,Overcast,cloudy,"06260099999,C7674,06240099999,06344099999"
Delft,2023-12-07T10:00:00,1,-3.7,1,99.94,0,0,,0,0,21.6,18.2,151,1018.1,100,0.9,0,0,0,,Overcast,fog,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T11:00:00,2,-2.5,1.9,99.56,0,0,,0,0,22.3,18.3,149,1018.1,100,1.9,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T12:00:00,2.8,-1.3,1.9,93.64,0,0,,0,0,25.9,17,141,1017.1,90,5.6,47,0.2,0,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T13:00:00,3,-1,1.9,92.6,0,0,,0,0,18,17.1,132,1016.1,51.5,9.4,77,0.3,1,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-07T14:00:00,3.1,-0.9,2,92.52,0,0,,0,0,22.3,16.8,115,1015,33,9.6,49,0.2,0,,Partially cloudy,partly-cloudy-day,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
