name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2023-12-15T00:00:00,7.1,4.7,6.2,93.86,0,0,,0,0,22.3,12.5,219,1026,90.5,3.3,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T01:00:00,7.1,4.7,7,99.28,0.159,100,rain,0,0,18,12.9,216,1026.2,52,5,0,0,0,,"Rain, Partially cloudy",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T02:00:00,7.2,4.9,7,99.05,0,0,,0,0,18.4,11.8,218,1027.1,97.9,5.9,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T03:00:00,7.1,5,6.3,94.3,0,0,,0,0,14.8,11.2,224,1027.2,31.8,5.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T04:00:00,7.2,5.1,7,98.89,0,0,,0,0,14.4,11.2,230,1028.2,31.2,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T05:00:00,8,6.1,7,93.88,0,0,,0,0,14.8,10.6,242,1029.1,2.6,9.7,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T06:00:00,7.2,5.3,7,98.61,0,0,,0,0,14.8,10.1,228,1029.2,2.6,8.8,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T07:00:00,7.3,5.8,7,97.9,0.027,100,rain,0,0,14.4,8.3,226,1030.1,2.6,8.9,0,0,0,,Rain,rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T08:00:00,8.1,6.3,7,92.66,0,0,,0,0,14.8,10.3,243,1031.1,2.6,9.8,0,0,0,,Clear,clear-night,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T09:00:00,7.1,5,6.1,93.21,0,0,,0,0,12.2,11.2,231,1031,1.7,10,0,0,0,,Clear,clear-day,"06260099999,C7674,06240099999,06344099999"
Delft,2023-12-15T10:00:00,9,7.6,6.1,82.25,0,0,,0,0,10.8,9.3,252,1032.2,100,10,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T11:00:00,9,8,5.4,77.95,0,0,,0,0,14.8,7.6,270,1034,100,10.3,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T12:00:00,9.1,7.4,5.3,77.24,0,0,,0,0,14.8,11.2,262,1035,99.7,10.6,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T13:00:00,10,8.2,4.4,68.34,0,0,,0,0,14.4,12.6,260,1035,99.7,10.7,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T14:00:00,10,8.4,4.3,68.03,0,0,,0,0,18.4,11.3,269,1035,99.7,11.3,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T15:00:00,9.9,8,4.3,67.73,0,0,,0,0,14.8,14.2,262,1035.2,99.7,11.9,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T16:00:00,9.1,7.2,3.4,67.53,0,0,,0,0,14.4,12.6,259,1035.2,99.7,11.7,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T17:00:00,9.1,7.1,3.4,67.33,0,0,,0,0,18.4,12.6,252,1036.1,99.7,11.6,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T18:00:00,9,7.2,4.3,72.58,0,0,,0,0,14.8,11.6,253,1036.2,99.7,11.7,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T19:00:00,9,7.1,5,76.02,0.078,100,rain,0,0,18,12.1,259,1037,99.7,11.4,0,0,0,,"Rain, Overcast",rain,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T20:00:00,8.2,6.6,4.2,75.78,0,0,,0,0,22.3,9.4,243,1037.1,99.7,11.1,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T21:00:00,9,7,4,70.85,0,0,,0,0,18.4,12.6,243,1038,99.7,10.8,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T22:00:00,9,7.1,3.9,70.62,0,0,,0,0,14.4,12.2,241,1038,99.7,10.8,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
Delft,2023-12-15T23:00:00,8.2,6,4,74.69,0,0,,0,0,14.8,13.2,232,1038,99.7,10.9,0,0,0,,Overcast,cloudy,"06356099999,06260099999,C7674,06348099999,06240099999,06330099999,06344099999"
