name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Delft,2024-06-12T00:00:00,11.6,11.6,7.2,74.73,0,6.5,,0,0,14.5,9.6,338.4,1017,0,24.1,0,0,0,10,Clear,clear-night,
Delft,2024-06-12T01:00:00,11.4,11.4,7.4,76.59,0,6.5,,0,0,13.2,9.1,333.8,1017,0,24.1,0,0,0,10,Clear,clear-night,
Delft,2024-06-12T02:00:00,11.2,11.2,7.6,78.5,0,6.5,,0,0,11.9,8.6,329.1,1017,0,24.1,0,0,0,10,Clear,clear-night,
Delft,2024-06-12T03:00:00,11.1,11.1,7.5,78.67,0,16.1,,0,0,13.9,9.5,333.5,1016.7,0.4,24.1,0,0,0,10,Clear,clear-night,
Delft,2024-06-12T04:00:00,11,11,7.5,78.84,0,16.1,,0,0,16,10.3,337.8,1016.3,0.9,24.1,0,0,0,10,Clear,clear-night,
Delft,2024-06-12T05:00:00,11,11,7.5,79.01,0,16.1,,0,0,18,11.2,342.2,1016,1.3,24.1,0,0,0,10,Clear,clear-night,
Delft,2024-06-12T06:00:00,11.6,11.6,7.7,76.8,0,16.1,,0,0,18.1,12.6,342.8,1016,2.5,23.9,34.3,0.1,0,10,Clear,clear-day,
Delft,2024-06-12T07:00:00,12.2,12.2,7.9,74.67,0,16.1,,0,0,18.2,14,343.5,1016,3.8,23.7,68.7,0.3,1,10,Clear,clear-day,
Delft,2024-06-12T08:00:00,12.9,12.9,8.1,72.61,0.1,16.1,rain,0,0,18.4,15.5,344.1,1016,5,23.5,103,0.4,1,10,Clear,clear-day,
Delft,2024-06-12T09:00:00,13.4,13.4,7.8,68.71,0,35.5,,0,0,17.6,16,339.8,1016.3,8.4,23.7,239.7,0.9,2,10,Clear,clear-day,
Delft,2024-06-12T10:00:00,13.9,13.9,7.5,65.03,0,35.5,,0,0,16.9,16.4,335.4,1016.7,11.9,23.9,376.3,1.3,4,10,Clear,clear-day,
Delft,2024-06-12T11:00:00,14.5,14.5,7.2,61.55,0.4,35.5,rain,0,0,16.2,16.9,331.1,1017,15.3,24.1,513,1.8,5,10,Clear,clear-day,
Delft,2024-06-12T12:00:00,14.6,14.6,6.7,59.23,0,35.5,,0,0,16.3,17.5,327.9,1017,13,24.1,613.3,2.2,6,10,Clear,clear-day,
Delft,2024-06-12T13:00:00,14.7,14.7,6.3,57,0,35.5,,0,0,16.4,18.1,324.6,1017,10.8,24.1,713.7,2.5,7,10,Clear,clear-day,
Delft,2024-06-12T14:00:00,14.9,14.9,5.9,54.85,0,35.5,,0,0,16.6,18.7,321.4,1017,8.5,24.1,814,2.9,8,10,Clear,clear-day,
Delft,2024-06-12T15:00:00,14.8,14.8,5.5,53.94,0,29,,0,0,17.2,18.5,318.9,1017,6.9,24.1,812.7,2.9,8,10,Clear,clear-day,
Delft,2024-06-12T16:00:00,14.7,14.7,5.2,53.05,0,29,,0,0,17.8,18.2,316.3,1017,5.2,24.1,811.3,2.9,8,10,Clear,clear-day,
Delft,2024-06-12T17:00:00,14.6,14.6,4.9,52.17,0,29,,0,0,18.4,18,313.8,1017,3.6,24.1,810,2.9,8,10,Clear,clear-day,
Delft,2024-06-12T18:00:00,14.2,14.2,5,53.79,0,29,,0,0,16.9,16.1,315.5,1017,2.4,24.1,691.3,2.5,7,10,Clear,clear-day,
Delft,2024-06-12T19:00:00,13.8,13.8,5.1,55.47,0,29,,0,0,15.5,14.2,317.3,1017,1.2,24.1,572.7,2,6,10,Clear,clear-day,
Delft,2024-06-12T20:00:00,13.5,13.5,5.2,57.21,0,29,,0,0,14,12.2,319,1017,0,24.1,454,1.6,5,10,Clear,clear-day,
Delft,2024-06-12T21:00:00,12.8,12.8,5.2,59.62,0,12.9,,0,0,12.7,10.7,314.9,1017,0,24.1,302.7,1.1,3,10,Clear,clear-day,
Delft,2024-06-12T22:00:00,12.2,12.2,5.2,62.15,0,12.9,,0,0,11.4,9.1,310.8,1017,0,24.1,151.3,0.5,2,10,Clear,clear-day,
Delft,2024-06-12T23:00:00,11.6,11.6,5.2,64.8,0,12.9,,0,0,10.1,7.6,306.7,1017,0,24.1,0,0,0,10,Clear,clear-night,
